"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NW2194704250","NY6","NW2","RIC04","19470425","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","2","NW2","NY6","y","","","","1947"
"NY6194704270","NW2","NY6","NYC14","19470427","0","","day","","","","","150","6000","","","","","","","","","Pnabl","mccrf901","","bouru901","","","tianl102","hookl101","scanp104","exhibition","2","10","NY6","NW2","y","both","y","y","1947"
"NW2194704290","NY6","NW2","DAN02","19470429","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","9","7","NY6","NW2","","","","","1947"
"HOM194705031","NY6","HOM","PIT06","19470503","1","","","","","","","","","","","","","","","","","harrm103","harrb117","","washj101","","","donol101","popew101","","regular","2","0","NY6","HOM","y","both","y","y","1947"
"HOM194705032","NY6","HOM","PIT06","19470503","2","","","","","","","","","","","","","","","","","","","","","","","","","","regular","4","9","HOM","NY6","y","","","","1947"
"HOM194705041","NY6","HOM","WAS09","19470504","1","","day","","","","","","8000","","","","","","","","","mccrf901","greee901","","kentu901","","","scanp104","smite111","","regular","9","1","NY6","HOM","y","both","y","y","1947"
"HOM194705042","NY6","HOM","WAS09","19470504","2","","","","","","","","","","","","","","","","","","","","","","","tianl102","fielw101","","regular","5","2","NY6","HOM","y","both","y","y","1947"
"NY5194705050","NY6","NY5","NPN01","19470505","0","","night","","","","","","","","","","","","","","","","","","","","","stann101","jenkp101","","regular","2","3","NY5","NY6","y","both","","","1947"
"NY5194705060","NY6","NY5","NPN01","19470506","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","8","13","NY5","NY6","","","","","1947"
"NY6194705070","NY5","NY6","NOR01","19470507","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","7","15","NY6","NY5","","","","","1947"
"NY5194705111","NY6","NY5","NYC16","19470511","1","0:00PM","day","","","false","","180","10000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","bouru901","","","","","barbb102","morrb104","","regular","3","4","NY5","NY6","y","both","y","y","1947"
"NY5194705112","NY6","NY5","NYC16","19470511","2","","day","7","","","","","10000","","","","","","","","","","","","","","","tianl102","grifb102","","regular","7","0","NY6","NY5","y","both","","","1947"
"NW2194705200","NY6","NW2","NWK04","19470520","0","","night","","","","","","","","","","","","","","","Pnalbr","strap901","","moorc901","","","willc107","morrb104","","regular","5","7","NW2","NY6","y","both","y","y","1947"
"NY6194705220","PH5","NY6","HRB01","19470522","0","","night","","","","","","1100","","","","","","","","","charo101","palmu901","","","","","scanp104","browb107","","regular","6","7","NY6","PH5","y","both","y","y","1947"
