"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NY5194505060","HOM","NY5","NYC16","19450506","0","","","","","","","","5000","","","","","","","","","","","","","","","welmr101","stann101","","regular","13","3","HOM","NY5","y","both","","","1945"
"HOM194505120","NY5","HOM","PIT06","19450512","0","","day","","","","","","","","","","","","","","","harrb117","harrm103","","","","","mackg102","walkr103","stann101","regular","5","4","NY5","HOM","y","both","y","y","1945"
"HOM194505131","NY5","HOM","WAS09","19450513","1","","","","","","","127","13000","","","","","","","","","greee901","kempu901","","","","","welmr101","stann101","","regular","2","4","HOM","NY5","y","both","y","y","1945"
"HOM194505132","NY5","HOM","WAS09","19450513","2","","","","","","","","13000","","","","","","","","","","","","","","","wrigj105","poolc101","","regular","1","2","HOM","NY5","y","both","","","1945"
"HOM194505201","NY6","HOM","WAS09","19450520","1","","","","","","","","7000","","","","","","","","","","","","","","","wrigj105","howac102","","regular","0","5","HOM","NY6","y","both","y","y","1945"
"HOM194505202","NY6","HOM","WAS09","19450520","2","","","7","","","","","7000","","","","","","","","","","","","","","","blaig101","andeb106","walkr103","regular","2","3","HOM","NY6","y","both","","","1945"
"PH5194505210","HOM","PH5","PHI11","19450521","0","","night","","","","","135","10021","","","","","","","","","harrm103","mccrf901","","rhoac101","","","welmr101","browb107","","regular","7","1","HOM","PH5","y","both","y","y","1945"
"NY6194505230","HOM","NY6","NYC14","19450523","0","","night","","","","","147","12000","","","","","","","","","mccrf901","harrm103","","gholb901","","","walkr103","tianl102","lewij105","regular","8","2","HOM","NY6","y","both","y","y","1945"
"BLG194505250","HOM","BLG","BAL14","19450525","0","","night","","","","","","3000","","","","","","","","","","","","","","","browr103","porta103","","regular","12","9","HOM","BLG","y","both","y","y","1945"
"BLG194505280","HOM","BLG","BAL14","19450528","0","","night","","","","","","","","","","","","","","","","","","","","","welmr101","glovt101","","regular","6","3","HOM","BLG","y","both","y","y","1945"
"NY6194505301","HOM","NY6","NYC14","19450530","1","","day","","","","","","8000","","","","","","","","","","","","","","","","","","regular","14","11","HOM","NY6","y","both","","","1945"
"NY6194505302","HOM","NY6","NYC14","19450530","2","","day","","","","","","8000","","","","","","","","","","","","","","","browr103","scanp104","","regular","8","7","HOM","NY6","y","both","","","1945"
"HOM194506031","BLG","HOM","DET04","19450603","1","","","","","","","100","7000","","","","","","","","","pryou901","moorc901","","andeu901","","","welmr101","byrdb101","","regular","0","1","HOM","BLG","y","both","y","y","1945"
"HOM194506032","BLG","HOM","DET04","19450603","2","","","","","","","80","7000","","","","","","","","","pryou901","moorc901","","andeu901","","","walkr103","glovt101","","regular","0","5","HOM","BLG","y","both","y","y","1945"
"HOM194506080","BLG","HOM","PIT06","19450608","0","","night","","","","","","","","","","","","","","","","","","","","","glovt101","welmr101","","regular","6","4","BLG","HOM","","p","","","1945"
"HOM194506101","NW2","HOM","WAS09","19450610","1","","day","","","","","147","8326","","","","","","","","","mccrf901","kempu901","","greee901","","","wrigj105","hillj104","","regular","2","7","HOM","NW2","y","both","y","y","1945"
"HOM194506102","NW2","HOM","WAS09","19450610","2","","day","","","","","","8326","","","","","","","","","","","","","","","blaig101","hookl101","","regular","2","3","HOM","NW2","y","both","","","1945"
"HOM194506130","BLG","HOM","WAS09","19450613","0","","night","","","","","","","","","","","","","","","","","","","","","walke103","","","regular","3","10","HOM","BLG","y","","","","1945"
"HOM194506140","PH5","HOM","WAS09","19450614","0","","night","","","","","","5000","","","","","","","","","","","","","","","browb107","welmr101","","regular","9","1","PH5","HOM","y","both","y","y","1945"
"BLG194506150","HOM","BLG","BAL14","19450615","0","","night","","","","","","5000","","","","","","","","","","","","","","","","","","regular","5","5","","","y","p","","","1945"
"PH5194506160","HOM","PH5","PHI17","19450616","0","","night","","","","","","","","","","","","","","","harrm103","mccrf901","","","","","blaig101","sunkp101","","regular","9","0","HOM","PH5","y","both","y","y","1945"
"NW2194506171","HOM","NW2","NWK04","19450617","1","","day","","","","","","6000","","","","","","","","","","","","","","","","","","regular","11","3","HOM","NW2","","","","","1945"
"NW2194506172","HOM","NW2","NWK04","19450617","2","","day","","","","","","6000","","","","","","","","","","","","","","","","welmr101","","regular","3","10","NW2","HOM","","","","","1945"
"HOM194506210","BLG","HOM","DAN02","19450621","0","","","","","","","","1500","","","","","","","","","","","","","","","","","","exhibition","9","6","BLG","HOM","y","","","","1945"
"BLG194506220","HOM","BLG","BAL14","19450622","0","","","","","","","","","","","","","","","","","","","","","","","walkr103","byrdb101","","regular","9","4","HOM","BLG","y","both","y","y","1945"
