"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"HOM193904050","NW2","HOM","ORL01","19390405","0","","night","","","","","","1200","","","","","","","","","","","","","","","partr102","","","exhibition","1","7","HOM","NW2","","","","","","1939"
"ATN193904230","NW2","ATN","ATL04","19390423","0","0:00PM","day","","","FALSE","","0","3000","unknown","unknown","unknown","0","unknown","-1","","","meanu901","harvu901","","","","","hillj104","evanf101","","exhibition","5","4","NW2","ATN","y","both","y","y","d","1939"
"ATN193904240","NW2","ATN","BIR01","19390424","0","0:00PM","day","","","FALSE","","102","0","unknown","unknown","unknown","0","unknown","-1","","","willp103","coolu901","","","","","wrigj105","haysc101","","exhibition","8","4","NW2","ATN","y","both","y","y","d","1939"
"NW2193904270","ATN","NW2","MAC01","19390427","0","0:00PM","night","","","FALSE","","120","0","unknown","unknown","unknown","0","unknown","-1","","","prinu901","floyu901","","","","","browj115","dixoe101","evanb105","exhibition","0","11","NW2","ATN","y","both","y","y","d","1939"
"NW2193904300","ATN","NW2","MAC01","19390430","0","","day","","","","","","","","","","","","","","","","","","","","","day-l101","dixoe101","","exhibition","5","8","NW2","ATN","y","","","","","1939"
"NW2193905140","PH5","NW2","NWK04","19390514","0","0:00PM","day","","","FALSE","","0","10000","unknown","unknown","unknown","0","unknown","-1","","","forbf901","devoj102","","","","","carts102","day-l101","thoms105","regular","7","5","PH5","NW2","y","both","y","y","d","1939"
"NW2193905171","PH5","NW2","NWK04","19390517","1","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","browj115","ellir105","","regular","2","5","NW2","PH5","y","both","y","y","d","1939"
"NW2193905172","PH5","NW2","NWK04","19390517","2","0:00PM","night","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","day-l101","mcdow101","","regular","0","1","NW2","PH5","y","both","y","y","d","1939"
"NW2193905211","BLG","NW2","NWK04","19390521","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","forbf901","devoj102","","","","","hillj104","byrdb101","","regular","0","4","NW2","BLG","y","both","y","y","d","1939"
"NW2193905212","BLG","NW2","NWK04","19390521","2","0:00PM","day","7","","FALSE","","0","4000","unknown","unknown","unknown","0","unknown","-1","","","devoj102","forbf901","","","","","browj115","adame101","","regular","3","4","NW2","BLG","y","both","y","y","d","1939"
"NW2193905251","NY6","NW2","NWK04","19390525","1","","night","","","","","","","","","","","","","","","","","","","","","day-l101","ruizs101","","regular","3","8","NW2","NY6","y","both","y","y","","1939"
"NW2193905252","NY6","NW2","NWK04","19390525","2","","night","","","","","","","","","","","","","","","","","","","","","browj115","martf104","","regular","4","10","NW2","NY6","y","both","y","y","","1939"
