"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"MEM194903270","NY6","MEM","MEM02","19490327","0","","","","","FALSE","","","","","","","","","","","","","","","","","","","","","exhibition","4","6","MEM","NY6","y","both","","","","1949"
"MEM194904010","NY6","MEM","GRE01","19490401","0","0:00PM","night","","","false","","120","700","unknown","unknown","unknown","0","unknown","-1","","","longr102","westw901","","","","","piloj101","jenkp101","hutcw101","exhibition","3","7","MEM","NY6","y","both","y","y","d","1949"
"HOE194904030","NY6","HOE","LRK02","19490403","0","","D","","","FALSE","","","","","","","","","","","","","","","","","","","","","exhibition","7","2","NY6","HOE","","","","","","1949"
"HOE194904111","NY6","HOE","MEM02","19490411","1","","night","7","","FALSE","","","","","","","","","","","","","","","","","","","","","exhibition","2","2","","","y","both","","","","1949"
"MEM194904112","NY6","MEM","MEM02","19490411","2","","","7","","FALSE","","","","","","","","","","","","","","","","","","","","","exhibition","9","1","NY6","MEM","y","both","","","","1949"
"NY6194904150","KCM","NY6","NOL01","19490415","0","","","","","FALSE","","","","","","","","","","","","","","","","","","loper102","lamaj102","","exhibition","3","8","NY6","KCM","y","both","","","","1949"
"NY6194904171","KCM","NY6","NOL01","19490417","1","","day","10","","FALSE","","","6600","","","","","","","","","","","","","","","barnd101","richg102","","exhibition","3","4","NY6","KCM","y","both","","","","1949"
"NY6194904172","KCM","NY6","NOL01","19490417","2","","day","6","","","","","6600","","","","","","","","","","","","","","","mcdab101","noblj101","","exhibition","2","0","KCM","NY6","y","both","","","","1949"
"NY6194904180","KCM","NY6","SHR01","19490418","0","","night","","","FALSE","","","","","","","","","","","","","","","","","","","","","exhibition","8","11","NY6","KCM","","","","","","1949"
"KCM194904190","NY6","KCM","BAT01","19490419","0","","","","","FALSE","","","","","","","","","","","","","","","","","","","","","exhibition","4","8","KCM","NY6","y","both","","","","1949"
"MEM194904241","NY6","MEM","MEM02","19490424","1","","day","","","FALSE","","","3700","","","","","","","","","","","","","","","hutcw101","barnd101","","exhibition","1","2","MEM","NY6","y","both","","","","1949"
"MEM194904242","NY6","MEM","MEM02","19490424","2","","day","","","FALSE","","","3700","","","","","","","","","","","","","","","thomf110","","","exhibition","1","4","MEM","NY6","y","both","","","","1949"
"IN9194905030","NY6","IN9","POR01","19490503","0","0:00PM","night","","","false","","0","2000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","barnd101","davip103","","regular","6","3","NY6","IN9","y","both","y","y","d","1949"
