"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","mgr","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"SSN193004190","SSN","1","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","4","","value","32","30","1","4","0","0","0","","1","","0","1","","5","0","","","","","27","","36","7","0","1","0","4","0","3","","7","0","0","0","0","","0","","0","27","","1","2","0","0","0","0","","bellj103","russb101","wellw101","gileg101","reduw101","cread101","radct101","russj105","davir103","davir103","radct101","gileg101","russj105","cread101","wellw101","reduw101","bellj103","russb101","","19300419","0","STL12","HOM","l","exhibition","y","1930"
"SSN193004210","SSN","0","0","0","0","0","0","1","1","0","","","","","","","","","","","","","","","","","","","","5","","value","34","32","2","7","0","0","0","","0","","0","2","","","0","","","","","27","","38","8","0","1","1","6","0","4","","","0","0","0","0","","0","","0","27","18","2","0","0","0","0","0","","bellj103","russb101","wellw101","gileg101","reduw101","cread101","radct101","russj105","willj116","willj116","radct101","gileg101","russj105","cread101","wellw101","reduw101","bellj103","russb101","","19300421","0","STL12","HOM","l","exhibition","y","1930"
"SSN193008300","SSN","0","0","0","4","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","8","","value","41","38","6","9","2","0","1","","1","","1","1","","6","1","","","","","27","","40","15","3","0","3","10","0","2","","3","0","0","0","1","","1","","1","27","10","0","0","0","1","0","1","","bellj103","gileg101","russb101","wellw101","suttm101","cread101","russj105","willh104","hensl101","hensl101","willh104","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300830","0","STL12","HOM","l","championship","y","1930"
"SSN193008310","SSN","2","0","2","0","0","2","3","0","","","","","","","","","","","","","","","","","","","","","4","","value","37","32","9","12","2","0","2","","2","","0","3","","0","2","","","","","27","","31","7","0","0","0","1","0","2","","3","1","0","0","1","","2","","0","27","11","1","2","0","0","0","2","","bellj103","gileg101","russb101","wellw101","suttm101","cread101","russj105","willh104","radct101","radct101","willh104","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300831","0","STL12","HOM","w","championship","y","1930"
"SSN193009010","SSN","0","2","1","0","0","1","0","2","","","","","","","","","","","","","","","","","","","","","7","","value","37","33","6","11","1","1","1","","1","","0","3","","7","3","","","","","27","","38","10","1","0","1","5","0","3","","5","0","0","0","1","","1","","0","27","10","0","0","0","0","0","1","","bellj103","gileg101","russb101","wellw101","suttm101","cread101","russj105","radct101","trent101","trent101","radct101","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300901","0","STL12","HOM","w","championship","y","1930"
"SSN193009020","SSN","5","1","2","0","0","0","0","10","","","","","","","","","","","","","","","","","","","","","4","","value","46","41","18","19","1","1","0","","0","","0","5","","6","3","","","","","27","","45","14","2","2","0","11","0","7","","6","0","0","0","2","","0","","2","27","13","2","0","0","2","0","0","","bellj103","gileg101","russb101","wellw101","suttm101","russj105","cread101","radct101","willj116","willj116","radct101","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300902","0","STL12","HOM","w","championship","y","1930"
"SSN193009030","SSN","0","0","0","0","0","0","3","2","0","0","1","","","","","","","","","","","","","","","","","","6","","value","44","40","6","10","2","0","1","","2","","0","2","","9","3","","","","","33","","44","10","1","0","2","5","0","1","","7","1","1","0","0","","2","","0","33","","6","1","0","0","1","2","","bellj103","gileg101","russb101","wellw101","suttm101","russj105","cread101","willh104","radct101","radct101","willh104","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300903","0","STL12","HOM","w","championship","y","1930"
"SSN193009130","SSN","2","0","3","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","7","","value","36","31","5","7","2","0","1","","1","","0","4","","4","0","","","","","27","","41","13","3","0","1","4","0","4","","8","1","0","0","1","","1","","3","27","14","4","1","0","3","0","1","","bellj103","gileg101","russb101","wellw101","suttm101","russj105","cread101","willh104","radct101","radct101","willh104","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300913","0","STL12","DT1","w","lcs","y","1930"
"SSN193009150","SSN","0","0","0","1","0","0","5","1","0","","","","","","","","","","","","","","","","","","","","7","","value","41","33","7","10","1","1","1","","2","","0","6","","","0","","","","","27","","47","17","3","1","1","11","0","3","","10","0","0","0","0","","0","","1","27","9","4","0","0","1","0","0","","bellj103","gileg101","russb101","wellw101","suttm101","russj105","cread101","radct101","stroj103","stroj103","radct101","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300915","0","STL12","DT1","l","lcs","y","1930"
"SSN193009160","SSN","3","0","0","0","0","1","3","0","","","","","","","","","","","","","","","","","","","","","4","","value","35","32","7","9","4","0","1","","0","","0","3","","6","3","","","","","27","0","37","6","1","0","0","2","0","3","","10","1","0","0","0","","1","","0","27","10","2","0","0","0","0","1","","bellj103","gileg101","russb101","wellw101","suttm101","russj105","cread101","willh104","trent101","trent101","willh104","gileg101","russj105","cread101","wellw101","suttm101","bellj103","russb101","","19300916","0","STL12","DT1","w","lcs","y","1930"
