"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"HOM193905071","NY5","HOM","IND10","19390507","1","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","5","HOM","NY5","","","","","","1939"
"HOM193905072","NY5","HOM","IND10","19390507","2","","","7","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","8","HOM","NY5","","","","","","1939"
"HOM193905100","NY5","HOM","MSN01","19390510","0","","","","","","","","","","","","","","","","","","","","","","","robes104","stann101","","exhibition","3","16","HOM","NY5","y","both","","","","1939"
"HOM193905120","NY5","HOM","PIT06","19390512","0","","night","","","","","","","","","","","","","","","harrm103","harrb901","","","","","willr106","parkt101","","regular","10","2","NY5","HOM","y","both","y","y","","1939"
"TLC193905130","NY5","TLC","TOL05","19390513","0","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","goodg901","harrm103","","","","","stann101","harvb101","mcdut101","regular","3","2","NY5","TLC","y","both","y","y","d","1939"
"TLC193905141","NY5","TLC","TOL05","19390514","1","0:00PM","day","","","FALSE","","106","0","unknown","unknown","unknown","0","unknown","-1","","","harrm103","goodg901","","","","","hollb106","johnj115","","regular","6","3","NY5","TLC","y","both","y","y","d","1939"
"TLC193905142","NY5","TLC","TOL05","19390514","2","0:00PM","day","7","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","harrm103","goodg901","","","","","","","","regular","7","7","","","y","both","y","y","d","1939"
"TLC193905150","NY5","TLC","DAY03","19390515","0","","night","","","","","","","","","","","","","","","","","","","","","willr106","","","regular","10","6","NY5","TLC","y","both","","","","1939"
"TLC193905160","NY5","TLC","CHA01","19390516","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","branu901","","","","","","boscu101","mcdut101","","exhibition","7","8","TLC","NY5","y","both","y","y","d","1939"
"HOM193905180","NY5","HOM","WHE02","19390518","0","","","","","","","","","","","","","","","","","","","","","","","robes104","poinr102","","exhibition","1","12","HOM","NY5","y","both","","","","1939"
"PH5193905211","NY5","PH5","PHI17","19390521","1","0:00PM","day","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","mcheh101","hollb106","","regular","3","4","PH5","NY5","y","both","y","y","d","1939"
"PH5193905212","NY5","PH5","PHI17","19390521","2","","day","2","","","","","","","","","","","","","","","","","","","","mcdut101","mcdow101","","regular","5","2","NY5","PH5","y","both","","","","1939"
"BLG193905271","NY5","BLG","PHI17","19390527","1","","day","","","","","","","","","","","","","","","","","","","","","","","","regular","1","5","BLG","NY5","","","","","","1939"
"BLG193905272","NY5","BLG","PHI17","19390527","2","","day","7","","","","","","","","","","","","","","","","","","","","","","","regular","1","2","BLG","NY5","","","","","","1939"
"BLG193905281","NY5","BLG","BAL10","19390528","1","0:00PM","day","","","FALSE","","151","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","cromu901","","","","","willr106","byrdb101","mcdut101","regular","10","8","NY5","BLG","y","both","y","y","d","1939"
"BLG193905282","NY5","BLG","BAL10","19390528","2","0:00PM","day","","","FALSE","","75","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","cromu901","","","","","hollb106","adame101","","regular","3","1","NY5","BLG","y","both","y","y","d","1939"
"NY5193905301","BLG","NY5","NYC23","19390530","1","","day","","","","","","7000","","","","","","","","","turnc101","forbf901","","","","","glovt101","stann101","byrdb101","regular","11","3","BLG","NY5","y","both","y","y","","1939"
"NY5193905302","BLG","NY5","NYC23","19390530","2","","night","7","","","","","7000","","","","","","","","","forbf901","turnc101","","","","","mcdut101","phill101","","regular","5","14","NY5","BLG","y","both","y","y","","1939"
"PH5193906010","NY5","PH5","PHI17","19390601","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","","","","regular","1","1","","","y","both","y","y","d","1939"
"NY5193906042","PH5","NY5","NYC16","19390604","2","0:00PM","day","","","FALSE","","0","12000","unknown","unknown","unknown","0","unknown","-1","","","turnc101","devoj102","(none)","mccrf901","","","hollb106","mcdow101","","regular","4","5","NY5","PH5","y","both","y","y","d","1939"
"PH5193906101","NY5","PH5","PHI17","19390610","1","","day","","","","","","","","","","","","","","","","","","","","","mcheh101","hollb106","","regular","5","6","PH5","NY5","y","both","y","y","","1939"
"PH5193906102","NY5","PH5","PHI17","19390610","2","","night","7","","","","","","","","","","","","","","","","","","","","mcheh101","mcdut101","","regular","3","4","PH5","NY5","y","both","y","y","","1939"
"NW2193906210","NY5","NW2","RIC05","19390621","0","","","","","","","","","","","","","","","","","","","","","","","stann101","hillj104","","exhibition","9","8","NY5","NW2","y","both","","","","1939"
"NW2193906220","NY5","NW2","CHA03","19390622","0","","","","","","","","","","","","","","","","","","","","","","","willr106","","","exhibition","10","5","NY5","NW2","y","both","","","","1939"
