"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NY5194805022","PH5","NY5","NYC16","19480502","2","0:00PM","day","","","false","","0","10500","unknown","unknown","unknown","0","unknown","-1","","","fullu901","salau901","","fernu901","","","partr102","grifb102","","regular","5","2","PH5","NY5","y","both","y","y","1948"
"BLG194805091","NY5","BLG","BAL14","19480509","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","lewiu901","hartu901","","","","","rombb101","pearf104","","regular","0","5","BLG","NY5","y","both","y","y","1948"
"BLG194805092","NY5","BLG","BAL14","19480509","2","0:00PM","","","","false","","-1","4000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","dailj103","stepa101","","regular","1","11","BLG","NY5","y","both","y","y","1948"
"NY6194805110","NY5","NY6","WIL04","19480511","0","0:00PM","","","","false","","-1","1000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","salaw101","davic105","","regular","4","12","NY6","NY5","y","both","y","y","1948"
"HOM194805120","NY5","HOM","ALT02","19480512","0","0:00PM","","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","thurb101","davic105","","regular","0","3","HOM","NY5","y","both","y","y","1948"
"HOM194805130","NY5","HOM","VAN01","19480513","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","11","14","HOM","NY5","","","","","1948"
"HOM194805151","NY5","HOM","MNH01","19480515","1","","day","","","","","","","","","","","","","","","","","","","","","","","","regular","6","4","NY5","HOM","y","both","","","1948"
"HOM194805152","NY5","HOM","MNH01","19480515","2","","night","","","","","","","","","","","","","","","","","","","","","parkt101","smitj112","","regular","0","3","HOM","NY5","y","both","","","1948"
"NW2194805210","NY5","NW2","ACY02","19480521","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","8","12","NW2","NY5","y","both","","","1948"
"NY5194805220","NW2","NY5","ALB02","19480522","0","","day","","","","","","500","","","","","","","","","rohru901","","","","","","goldc101","stann101","","regular","5","0","NW2","NY5","y","both","y","","1948"
"NY5194805251","NW2","NY5","ROC04","19480525","1","0:00PM","","","","false","","-1","2000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","grifb102","lewir101","","regular","0","1","NY5","NW2","y","both","y","y","1948"
"NY5194805252","NW2","NY5","ROC04","19480525","2","0:00PM","night","","","false","","0","2000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","stann101","willc107","","regular","1","4","NY5","NW2","y","both","y","y","1948"
"NW2194805260","NY5","NW2","NWK04","19480526","0","0:00PM","","","","false","","-1","2000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","goldc101","stepa101","","regular","3","4","NW2","NY5","y","both","y","y","1948"
"NY5194805290","PH5","NY5","ROC04","19480529","0","0:00PM","","","","false","","-1","1200","unknown","unknown","unknown","0","unknown","-1","","","willh901","taylb108","","","","","mcheh101","pearf104","","regular","8","2","PH5","NY5","y","both","y","y","1948"
"NY5194805301","PH5","NY5","SYR04","19480530","1","","","","","","","","2500","","","","","","","","","","","","","","","browb107","","","regular","3","0","PH5","NY5","","","","","1948"
"NY5194805302","PH5","NY5","SYR04","19480530","2","","","","","","","","2500","","","","","","","","","","","","","","","","","","regular","3","4","NY5","PH5","","","","","1948"
"BLG194806040","NY5","BLG","BAL14","19480604","0","0:00PM","","","","false","","117","1200","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","burke103","stepa101","","regular","0","8","BLG","NY5","y","both","y","y","1948"
"NY5194806061","NW2","NY5","SYR04","19480606","1","","","","","","","","500","","","","","","","","","","","","","","","","","","regular","20","1","NW2","NY5","","","","","1948"
"NY5194806062","NW2","NY5","SYR04","19480606","2","","","","","","","","500","","","","","","","","","","","","","","","","","","regular","9","1","NW2","NY5","","","","","1948"
"HOM194806110","NY5","HOM","NWC01","19480611","0","0:00PM","","","","false","","120","2400","unknown","unknown","unknown","0","unknown","-1","","","harrm103","grays901","","","","","thurb101","smitj112","","regular","8","10","HOM","NY5","y","both","y","y","1948"
"NY5194806131","HOM","NY5","TOL05","19480613","1","","day","","","","","","","","","","","","","","","","","","","","","fielw101","","","regular","16","0","HOM","NY5","","","","","1948"
"HOM194806132","NY5","HOM","DET08","19480613","2","","night","","","","","","","","","","","","","","","","","","","","","","stepa101","","regular","1","8","HOM","NY5","","","","","1948"
"HOM194806140","NY5","HOM","DAY03","19480614","0","","night","","","","","","2000","","","","","","","","","","","","","","","smitw106","pearf104","","regular","2","13","HOM","NY5","","both","","","1948"
"HOM194806150","NY5","HOM","COL05","19480615","0","","","","","","","","","","","","","","","","","","","","","","","belll102","barkm101","","regular","3","8","HOM","NY5","y","both","","","1948"
"HOM194806170","NY5","HOM","WAS09","19480617","0","0:00PM","","","","false","","127","0","unknown","unknown","unknown","0","unknown","-1","","","kentu901","greee901","","","","","parkt101","stann101","","regular","2","6","HOM","NY5","y","both","y","y","1948"
"BLG194806250","NY5","BLG","BAL14","19480625","0","0:00PM","","","","false","","108","0","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","blacj103","smitj112","","regular","0","8","BLG","NY5","y","both","y","y","1948"
