"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BLG193909101","NW2","BLG","BAL10","19390910","1","0:00PM","day","","","false","","155","2500","unknown","unknown","unknown","0","unknown","-1","","","turnc101","cromu901","","","","","byrdb101","cozah101","","divisionseries","3","7","BLG","NW2","y","both","y","y","1939"
"BLG193909102","NW2","BLG","BAL10","19390910","2","0:00PM","day","","","false","","90","2500","unknown","unknown","unknown","0","unknown","-1","","","cromu901","turnc101","","","","","hubew101","mannm101","","divisionseries","2","5","BLG","NW2","y","both","y","y","1939"
"BLG193909171","HOM","BLG","BAL10","19390917","1","0:00PM","day","","","false","","-1","3000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","gainj102","parkt101","","lcs","5","7","BLG","HOM","y","both","y","y","1939"
"BLG193909172","HOM","BLG","BAL10","19390917","2","0:00PM","day","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","","","","lcs","1","1","","","y","both","y","y","1939"
"BLG194105111","HOM","BLG","BAL10","19410511","1","","day","","","","","98","6000","","","","","","","","","mccrf901","cromu901","","","","","byrdb101","partr102","","regular","3","5","BLG","HOM","y","both","y","y","1941"
"BLG194105112","HOM","BLG","BAL10","19410511","2","","night","7","","","","94","6000","","","","","","","","","mccrf901","cromu901","","","","","hamij104","browj112","","regular","4","1","HOM","BLG","y","both","y","y","1941"
"BLG194105240","NW2","BLG","BAL10","19410524","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","7","15","BLG","NW2","","","","","1941"
"BLG194106011","NY6","BLG","BAL10","19410601","1","","","","","","","121","2500","","","","","","","","","turnc101","cromu901","","","","","willr106","howac102","","regular","4","5","BLG","NY6","y","both","y","y","1941"
"BLG194106012","NY6","BLG","BAL10","19410601","2","","","","","","","97","2500","","","","","","","","","turnc101","cromu901","","","","","barnb105","bernp101","","regular","4","9","BLG","NY6","y","both","y","y","1941"
"BLG194106221","NY5","BLG","BAL10","19410622","1","","","","","","","138","2900","","","","","","","","","mccrf901","","cromu901","","","","gainj102","stann101","","regular","5","14","BLG","NY5","y","both","y","y","1941"
"BLG194106222","NY5","BLG","BAL10","19410622","2","","","","","","","100","2900","","","","","","","","","mccrf901","","cromu901","","","","byrdb101","stann101","","regular","6","7","BLG","NY5","y","both","y","y","1941"
"BLG194107271","NY6","BLG","BAL10","19410727","1","","","","","","","","8.1250000000000003E-2","","","","","","","","","cockp101","","hollu902","","","","gainj102","bernp101","","exhibition","0","3","BLG","NY6","y","both","y","y","1941"
"BLG194107272","NY6","BLG","BAL10","19410727","2","","","7","","","","","6.9444444444444434E-2","","","","","","","","","cockp101","","hollu902","","","","andeb106","adame101","","exhibition","3","2","NY6","BLG","y","both","y","y","1941"
"BLG194108100","NW2","BLG","BAL10","19410810","0","","night","","","","","","","","","","","","","","","hollu902","hilsr901","","","","","hobgf101","willr106","","regular","17","8","NW2","BLG","y","both","y","y","1941"
"BLG194109011","NY5","BLG","BAL10","19410901","1","","day","","","","","89","1600","","","","","","","","","mccrf901","hollu902","","","","","willr106","stann101","","regular","1","7","BLG","NY5","y","both","y","y","1941"
"BLG194109012","NY5","BLG","BAL10","19410901","2","","night","","","","","90","1600","","","","","","","","","mccrf901","hollu902","","","","","adame101","rectc101","","regular","0","7","BLG","NY5","y","both","y","y","1941"
"BLG194205100","PH5","BLG","BAL10","19420510","0","","","","","","","185","5500","","","","","","","","","mccrf901","hilsr901","","","","","harvb101","browb107","","regular","8","9","BLG","PH5","y","both","y","y","1942"
