"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"KCM194104270","CAG","KCM","OKC02","19410427","0","D","","","","","","","1900","","","","","","","","","","","","","","","cornw101","","","exhibition","7","5","CAG","KCM","y","both","","","1941"
"CAG194105080","SNO","CAG","OKC02","19410508","0","","night","","","","","","1500","","","","","","","","","","","","","","","","","","exhibition","8","6","SNO","CAG","y","both","","","1941"
"KCM194105220","MEM","KCM","OKC02","19410522","0","","night","","","","","","1600","","","","","","","","","","","","","","","keyer101","","","regular","8","5","MEM","KCM","y","both","","","1941"
"KCM194106030","JAX","KCM","OKC02","19410603","0","","","","","","","","","","","","","","","","","","","","","","","mcdab101","ellis102","","regular","0","4","KCM","JAX","y","both","","","1941"
"KCM194106050","JAX","KCM","OKC02","19410605","0","","night","","","","","","1250","","","","","","","","","","","","","","","bradf104","henrp101","","regular","0","3","KCM","JAX","y","both","","","1941"
"KCM194107100","BIR","KCM","OKC02","19410710","0","","night","","","","","","2360","","","","","","","","","","","","","","","paigs101","mckig101","","regular","0","5","KCM","BIR","","both","","","1941"
"MEM194109180","NY5","MEM","OKC02","19410918","0","","night","","","","","","","","","","","","","","","","","","","","","mossp101","stann101","","exhibition","0","2","MEM","NY5","y","both","","","1941"
"KCM194305140","CAG","KCM","OKC02","19430514","0","","night","","","","","","850","","","","","","","","","","","","","","","smith111","suttl101","","regular","3","8","KCM","CAG","y","both","","","1943"
"KCM194307090","BIR","KCM","OKC02","19430709","0","","night","","","","","","3800","","","","","","","","","","","","","","","matcj101","mckig101","","regular","3","4","KCM","BIR","y","both","y","y","1943"
"KCM194307200","CAG","KCM","OKC02","19430720","0","","night","","","","","","5500","","","","","","","","","","","","","","","mcdab101","westo102","","regular","4","10","KCM","CAG","y","both","y","y","1943"
"KCM194308230","CI2","KCM","OKC02","19430823","0","","night","","","","","","6000","","","","","","","","","deweu901","","","","","","matcj101","danig101","","regular","1","7","KCM","CI2","y","both","y","y","1943"
"MEM194308260","CAG","MEM","OKC02","19430826","0","","night","","","","","","2500","","","","","","","","","","","","","","","shiec102","hutcw101","jessg101","regular","8","6","CAG","MEM","y","both","y","y","1943"
"KCM194309170","CI2","KCM","OKC02","19430917","0","","night","","","","","","2500","","","","","","","","","","","","","","","ellis102","smith111","","exhibition","7","4","CI2","KCM","y","both","","","1943"
"KCM194404250","CIA","KCM","OKC02","19440425","0","","night","","","","","","2500","","","","","","","","","","","","","","","wylis101","ruiza101","mcdab101","exhibition","9","10","KCM","CIA","y","both","y","y","1944"
